501003,ΑΝΤΑΡΤΙΚΟΥ,165,5010
501004,ΒΡΟΝΤΕΡΟΥ,183,5010
501005,ΚΑΛΛΙΘΕΑΣ,160,5010
501006,ΚΑΡΥΩΝ,94,5010
501007,ΛΑΙΜΟΥ,300,5010
501008,ΛΕΥΚΩΝΟΣ,155,5010
501009,ΜΙΚΡΟΛΙΜΝΗΣ,71,5010
501010,ΠΙΣΟΔΕΡΙΟΥ,68,5010
501011,ΠΛΑΤΕΟΣ,108,5010
501012,ΠΡΑΣΙΝΟΥ,14,5010
501013,ΨΑΡΑΔΩΝ,158,5010
500401,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,209,5004
500402,ΑΚΡΙΤΑ,134,5004
500403,ΑΝΩ ΚΑΛΛΙΝΙΚΗΣ,325,5004
500404,ΑΝΩ ΚΛΕΙΝΩΝ,222,5004
500405,ΕΘΝΙΚΟΥ,71,5004
500406,ΚΑΤΩ ΚΑΛΛΙΝΙΚΗΣ,145,5004
500407,ΚΑΤΩ ΚΛΕΙΝΩΝ,455,5004
500408,ΚΛΑΔΟΡΡΑΧΗΣ,76,5004
500409,ΚΡΑΤΕΡΟΥ,151,5004
500410,ΜΑΡΙΝΗΣ,200,5004
500411,ΜΕΣΟΚΑΜΠΟΥ,133,5004
500412,ΜΕΣΟΧΩΡΙΟΥ,514,5004
500413,ΝΕΟΥ ΚΑΥΚΑΣΟΥ,412,5004
500414,ΝΙΚΗΣ,489,5004
500415,ΠΑΡΟΡΕΙΟΥ,38,5004
500416,ΠΟΛΥΠΛΑΤΑΝΟΥ,389,5004
500701,ΑΧΛΑΔΑΣ,468,5007
500702,ΒΕΥΗΣ,688,5007
500703,ΙΤΕΑΣ,650,5007
500704,ΛΟΦΩΝ,445,5007
500705,ΜΕΛΙΤΗΣ,1535,5007
500706,ΝΕΟΧΩΡΑΚΙΟΥ,593,5007
500707,ΠΑΛΑΙΣΤΡΑΣ,336,5007
500708,ΠΑΠΠΑΓΙΑΝΝΗ,1016,5007
500709,ΣΙΤΑΡΙΑΣ,812,5007
500710,ΣΚΟΠΟΥ,139,5007
500711,ΤΡΙΠΟΤΑΜΟΥ,356,5007
500901,ΑΓΙΟΥ ΒΑΡΘΟΛΟΜΑΙΟΥ,555,5009
500902,ΑΜΜΟΧΩΡΙΟΥ,1294,5009
500903,ΑΝΩ ΥΔΡΟΥΣΣΗΣ,402,5009
500904,ΑΤΡΑΠΟΥ,174,5009
500905,ΔΡΟΣΟΠΗΓΗΣ,355,5009
500906,ΚΟΛΧΙΚΗΣ,256,5009
500907,ΛΕΠΤΟΚΑΡΥΩΝ,116,5009
500908,ΠΕΡΑΣΜΑΤΟΣ,499,5009
500909,ΠΟΛΥΠΟΤΑΜΟΥ,482,5009
500910,ΤΡΙΑΝΤΑΦΥΛΛΕΑΣ,83,5009
500911,ΤΡΟΠΑΙΟΥΧΟΥ,371,5009
500912,ΥΔΡΟΥΣΣΗΣ,364,5009
500913,ΦΛΑΜΠΟΥΡΟΥ,559,5009
501208,ΦΛΩΡΙΝΗΣ,14555,5012
501201,ΑΛΩΝΩΝ,237,5012
501202,ΑΡΜΕΝΟΧΩΡΙΟΥ,1063,5012
501203,ΚΟΡΥΦΗΣ,5,5012
501204,ΜΕΣΟΝΗΣΙΟΥ,227,5012
501205,ΠΡΩΤΗΣ,103,5012
501206,ΣΚΟΠΙΑΣ,571,5012
501207,ΤΡΙΒΟΥΝΟΥ,10,5012
060301,ΑΝΕΖΗΣ,1599,0603
060302,ΒΙΓΛΑΣ,405,0603
060303,ΓΑΒΡΙΑΣ,399,0603
060304,ΚΑΛΟΓΕΡΙΚΟΥ,510,0603
060305,ΚΟΡΩΝΗΣΙΑΣ,192,0603
060306,ΠΟΛΥΔΡΟΣΟΥ,516,0603
060307,ΡΑΧΗΣ,633,0603
060308,ΣΤΡΟΓΓΥΛΗΣ,235,0603
060309,ΨΑΘΟΤΟΠΙΟΥ,253,0603
060501,ΑΡΤΑΙΩΝ,21642,0605
060502,ΚΕΡΑΜΑΤΩΝ,394,0605
060503,ΚΩΣΤΑΚΙΩΝ,1508,0605
060504,ΛΙΜΙΝΗΣ,319,0605
060601,ΒΛΑΧΕΡΝΑΣ,336,0606
060602,ΓΡΑΜΜΕΝΙΤΣΗΣ,1371,0606
060603,ΓΡΙΜΠΟΒΟΥ,613,0606
060604,ΚΟΡΦΟΒΟΥΝΙΟΥ,1006,0606
061301,ΑΜΜΟΤΟΠΟΥ,1229,0613
061302,ΔΑΦΝΩΤΗΣ,221,0613
061303,ΚΑΜΠΗΣ,1012,0613
061304,ΠΑΝΤΑΝΑΣΣΗΣ,379,0613
061305,ΠΙΣΤΙΑΝΩΝ,325,0613
061306,ΡΟΔΑΥΓΗΣ,557,0613
061307,ΣΚΟΥΠΑΣ,201,0613
061308,ΦΑΝΕΡΩΜΕΝΗΣ,159,0613
061601,ΑΓΙΟΥ ΣΠΥΡΙΔΩΝΟΣ,1340,0616
061602,ΚΑΛΑΜΙΑΣ,1186,0616
061603,ΚΑΛΟΒΑΤΟΥ,646,0616
061604,ΚΙΡΚΙΖΑΤΩΝ,789,0616
061605,ΡΟΚΚΑΣ,562,0616
061606,ΧΑΛΚΙΑΔΩΝ,1277,0616
060701,ΔΗΜΑΡΙΟΥ,531,0607
060702,ΔΙΑΣΕΛΛΟΥ,781,0607
060703,ΚΛΕΙΔΙΟΥ,753,0607
060704,ΠΕΤΡΑΣ,553,0607
060705,ΣΚΟΥΛΗΚΑΡΙΑΣ,627,0607
060801,ΑΝΩ ΚΑΛΕΝΤΙΝΗΣ,811,0608
060802,ΒΕΛΕΝΤΖΙΚΟΥ,323,0608
060803,ΔΙΧΟΜΟΙΡΙΟΥ,589,0608
060804,ΡΕΤΣΙΑΝΩΝ,256,0608
061501,ΑΣΤΡΟΧΩΡΙΟΥ,309,0615
061502,ΕΛΑΤΗΣ,366,0615
061503,ΚΑΣΤΑΝΕΑΣ,532,0615
061504,ΜΕΓΑΛΟΧΑΡΗΣ,463,0615
061505,ΜΕΣΟΠΥΡΓΟΥ,571,0615
061506,ΜΗΛΙΑΝΩΝ,472,0615
061507,ΠΗΓΩΝ,1079,0615
060101,ΑΓΝΑΝΤΩΝ,886,0601
060102,ΓΡΑΙΚΙΚΟΥ,621,0601
060103,ΚΑΤΑΡΡΑΚΤΟΥ,682,0601
060104,ΚΟΥΚΚΟΥΛΙΩΝ,315,0601
060105,ΚΤΙΣΤΑΔΩΝ,243,0601
060106,ΛΕΠΙΑΝΩΝ,443,0601
060107,ΜΙΚΡΟΣΠΗΛΙΑΣ,428,0601
060108,ΡΑΜΙΑΣ,404,0601
060201,ΑΘΑΜΑΝΙΟΥ,967,0602
060202,ΑΝΕΜΟΡΡΑΧΗΣ,371,0602
060203,ΒΟΥΡΓΑΡΕΛΙΟΥ,792,0602
060204,ΔΙΣΤΡΑΤΟΥ,314,0602
060205,ΚΑΤΩ ΑΘΑΜΑΝΙΟΥ,599,0602
060206,ΚΑΤΩ ΚΑΛΕΝΤΙΝΗΣ,197,0602
060207,ΚΑΨΑΛΩΝ,150,0602
060208,ΚΕΝΤΡΙΚΟΥ,375,0602
060209,ΚΥΨΕΛΗΣ,596,0602
060210,ΜΕΣΟΥΝΤΑΣ,487,0602
060211,ΠΑΛΑΙΟΚΑΤΟΥΝΟΥ,676,0602
060212,ΤΕΤΡΑΚΩΜΟΥ,858,0602
060901,ΘΕΟΔΩΡΙΑΝΩΝ,994,0609
061201,ΜΕΛΙΣΣΟΥΡΓΩΝ,671,0612
060404,ΝΕΟΧΩΡΙΟΥ,2207,0604
060401,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,1267,0604
060402,ΑΚΡΟΠΟΤΑΜΙΑΣ,547,0604
060403,ΛΟΥΤΡΟΤΟΠΟΥ,408,0604
060405,ΠΑΧΥΚΑΛΑΜΟΥ,607,0604
060406,ΠΕΡΑΝΘΗΣ,388,0604
060407,ΣΥΚΕΩΝ,587,0604
061001,ΚΟΜΜΕΝΟΥ,835,0610
061101,ΚΟΜΠΟΤΙΟΥ,2357,0611
061102,ΣΕΛΛΑΔΩΝ,754,0611
061103,ΦΩΤΕΙΝΟΥ,374,0611
061403,ΠΕΤΑ,3896,0614
061401,ΜΑΡΚΙΝΙΑΔΑΣ,625,0614
061402,ΜΕΓΑΡΧΗΣ,383,0614
200204,ΗΓΟΥΜΕΝΙΤΣΗΣ,9104,2002
200201,ΑΓΙΑΣ ΜΑΡΙΝΗΣ,385,2002
200202,ΑΓΙΟΥ ΒΛΑΣΙΟΥ,361,2002
200203,ΓΡΑΙΚΟΧΩΡΙΟΥ,1346,2002
200205,ΚΑΣΤΡΙΟΥ,760,2002
200206,ΚΡΥΟΒΡΥΣΗΣ,30,2002
200207,ΛΑΔΟΧΩΡΙΟΥ,470,2002
200208,ΜΑΥΡΟΥΔΙΟΥ,667,2002
200209,ΝΕΑΣ ΣΕΛΕΥΚΕΙΑΣ,1587,2002
200301,ΕΛΕΥΘΕΡΙΟΥ,311,2003
200302,ΚΑΡΤΕΡΙΟΥ,301,2003
200303,ΚΑΤΑΒΟΘΡΑΣ,265,2003
200304,ΜΑΖΑΡΑΚΙΑΣ,539,2003
200305,ΜΑΡΓΑΡΙΤΙΟΥ,1005,2003
200306,ΜΕΣΟΒΟΥΝΙΟΥ,207,2003
200307,ΣΠΑΘΑΡΑΙΩΝ,404,2003
200501,ΓΕΡΟΠΛΑΤΑΝΟΣ,83,2005
200502,ΔΡΑΜΕΣΗ,143,2005
200503,ΔΡΙΜΙΤΣΑ,13,2005
200504,ΚΟΡΙΤΙΑΝΗΣ,266,2005
200505,ΠΑΡΑΠΟΤΑΜΟΥ,1163,2005
200601,ΠΕΡΔΙΚΑΣ,2272,2006
200901,ΑΡΓΥΡΟΤΟΠΟΥ,520,2009
200902,ΠΛΑΤΑΡΙΑΣ,955,2009
200903,ΣΥΒΟΤΩΝ,908,2009
200904,ΦΑΣΚΟΜΗΛΙΑΣ,627,2009
200101,ΓΑΡΔΙΚΙΟΥ ΣΟΥΛΙΟΥ,803,2001
200102,ΓΛΥΚΗΣ,711,2001
200103,ΣΚΑΝΔΑΛΟΥ,623,2001
200104,ΧΟΙΚΑΣ,207,2001
200413,ΠΑΡΑΜΥΘΙΑΣ,2862,2004
200401,ΑΓΙΑΣ ΚΥΡΙΑΚΗΣ,46,2004
200402,ΑΜΠΕΛΙΑΣ,244,2004
200403,ΓΚΡΙΚΑΣ,243,2004
200404,ΕΛΑΤΑΡΙΑΣ,19,2004
200405,ΖΕΡΒΟΧΩΡΙΟΥ,510,2004
200406,ΚΑΛΛΙΘΕΑΣ ΣΟΥΛΙΟΥ,203,2004
200407,ΚΑΡΒΟΥΝΑΡΙΟΥ,527,2004
200408,ΚΑΡΙΩΤΙΟΥ,321,2004
200409,ΚΡΥΣΤΑΛΛΟΠΗΓΗΣ,400,2004
200410,ΝΕΟΧΩΡΙΟΥ,488,2004
200411,ΞΗΡΟΛΟΦΟΥ,308,2004
200412,ΠΑΓΚΡΑΤΩΝ,175,2004
200414,ΠΕΝΤΕ ΕΚΚΛΗΣΙΩΝ,102,2004
200415,ΠΕΤΟΥΣΙΟΥ,66,2004
200416,ΠΕΤΡΟΒΙΤΣΑΣ,69,2004
200417,ΠΛΑΚΩΤΗΣ,145,2004
200418,ΠΟΛΥΔΡΟΣΟΥ,127,2004
200419,ΠΡΟΔΡΟΜΙΟΥ,421,2004
200420,ΣΑΛΟΝΙΚΗΣ,73,2004
200421,ΣΕΒΑΣΤΟΥ,146,2004
200422,ΧΡΥΣΑΥΓΗΣ,169,2004
200423,ΨΑΚΑΣ,195,2004
200801,ΑΥΛΟΤΟΠΟΥ,217,2008
200802,ΚΟΥΚΟΥΛΙΩΝ,110,2008
200803,ΣΑΜΟΝΙΔΑΣ,81,2008
200804,ΤΣΑΓΓΑΡΙΟΥ,171,2008
200805,ΦΡΟΣΥΝΗΣ,169,2008
200701,ΑΣΠΡΟΚΚΛΗΣΙΟΥ,562,2007
200702,ΚΕΣΤΡΙΝΗΣ,314,2007
200703,ΡΑΓΙΟΥ,161,2007
200704,ΣΑΓΙΑΔΑΣ,879,2007
200705,ΣΜΕΡΤΟΥ,244,2007
201040,ΦΙΛΙΑΤΩΝ,2344,2010
201001,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,154,2010
201002,ΑΓΙΩΝ ΠΑΝΤΩΝ,209,2010
201003,ΑΕΤΟΥ,148,2010
201004,ΑΜΠΕΛΩΝΟΣ,222,2010
201005,ΑΝΑΒΡΥΤΟΥ,20,2010
201006,ΑΧΛΑΔΕΑΣ,104,2010
201007,ΒΑΒΟΥΡΙΟΥ,47,2010
201008,ΒΡΥΣΕΛΛΑΣ,277,2010
201009,ΓΑΡΔΙΚΙΟΥ (ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ),56,2010
201010,ΓΙΡΟΜΕΡΙΟΥ,139,2010
201011,ΓΟΛΑΣ,94,2010
201012,ΚΑΛΛΙΘΕΑΣ,128,2010
201013,ΚΑΤΩ ΞΕΧΩΡΟΥ,146,2010
201014,ΚΕΡΑΜΙΤΣΗΣ,309,2010
201015,ΚΕΡΑΣΟΧΩΡΙΟΥ,318,2010
201016,ΚΕΦΑΛΟΧΩΡΙΟΥ,103,2010
201017,ΚΟΚΚΙΝΙΑΣ,250,2010
201018,ΚΟΚΚΙΝΟΛΙΘΑΡΙΟΥ,149,2010
201019,ΚΟΥΡΕΜΑΔΙΟΥ,56,2010
201020,ΚΡΥΟΝΕΡΙΟΥ,40,2010
201021,ΚΥΠΑΡΙΣΣΟΥ,196,2010
201022,ΛΕΠΤΟΚΑΡΥΑΣ,304,2010
201023,ΛΙΑΣ,95,2010
201024,ΛΙΣΤΑΣ,140,2010
201025,ΜΑΛΟΥΝΙΟΥ,154,2010
201026,ΜΗΛΕΑΣ,55,2010
201027,ΞΕΧΩΡΟΥ,138,2010
201028,ΠΑΛΑΙΟΚΚΛΗΣΙΟΥ,92,2010
201029,ΠΑΛΑΙΟΧΩΡΙΟΥ,355,2010
201030,ΠΑΛΑΜΠΑ,38,2010
201031,ΠΗΓΑΔΟΥΛΙΑ,133,2010
201032,ΠΛΑΙΣΙΟΥ,220,2010
201033,ΠΛΑΤΑΝΟΥ,35,2010
201034,ΡΑΒΕΝΗΣ,143,2010
201035,ΡΙΖΟΥ,94,2010
201036,ΣΙΔΕΡΗΣ,136,2010
201037,ΤΡΙΚΟΡΥΦΟΥ,288,2010
201038,ΤΣΑΜΑΝΤΑ,123,2010
201039,ΦΑΝΕΡΩΜΕΝΗΣ,26,2010
201041,ΦΟΙΝΙΚΙΟΥ,142,2010
201042,ΧΑΡΑΥΓΗΣ,68,2010
220701,ΒΑΘΥΠΕΔΟΥ,100,2207
221801,ΚΑΛΑΡΡΥΤΩΝ,223,2218
222001,ΑΕΤΟΡΡΑΧΗΣ,136,2220
222002,ΕΛΛΗΝΙΚΟΥ,624,2220
222003,ΚΑΛΕΝΤΖΙΟΥ,362,2220
222004,ΚΟΡΙΤΙΑΝΗΣ,66,2220
222005,ΜΟΝΟΛΙΘΙΟΥ,326,2220
222006,ΠΗΓΑΔΙΩΝ,148,2220
222007,ΠΛΑΙΣΙΩΝ ΜΑΛΑΚΑΣΙΟΥ,206,2220
222008,ΠΛΑΤΑΝΟΥΣΣΗΣ,460,2220
222009,ΦΟΡΤΟΣΙΟΥ,208,2220
222501,ΜΑΤΣΟΥΚΙΟΥ,543,2225
223501,ΑΜΠΕΛΟΧΩΡΙΟΥ,129,2235
223502,ΠΡΑΜΑΝΤΩΝ,1845,2235
223503,ΡΑΦΤΑΝΑΙΩΝ,220,2235
223801,ΣΥΡΡΑΚΟΥ,273,2238
223901,ΒΑΠΤΙΣΤΟΥ,195,2239
223902,ΚΕΔΡΟΥ,47,2239
223903,ΜΙΧΑΛΙΤΣΙΟΥ,271,2239
223904,ΠΑΛΑΙΟΧΩΡΙΟΥ ΣΙΡΑΚΟΥ,143,2239
223905,ΠΕΤΡΟΒΟΥΝΙΟΥ,119,2239
223906,ΠΟΤΙΣΤΙΚΩΝ,74,2239
223907,ΠΡΟΣΗΛΙΟΥ,142,2239
223908,ΧΟΥΛΙΑΡΑΔΩΝ,237,2239
220101,ΑΒΓΟΥ,328,2201
220102,ΑΓΙΑΣ ΤΡΙΑΔΟΣ,118,2201
220103,ΒΑΡΛΑΑΜ,155,2201
220104,ΒΟΥΛΙΑΣΤΗΣ,203,2201
220105,ΕΠΙΣΚΟΠΙΚΟΥ,306,2201
220106,ΘΕΡΙΑΚΗΣΙΟΥ,371,2201
220107,ΚΟΠΑΝΗΣ,464,2201
220108,ΚΟΥΚΛΕΣΙΟΥ,388,2201
220109,ΚΡΥΦΟΒΟΥ,603,2201
220110,ΜΕΛΙΑΣ,160,2201
220111,ΜΟΥΣΙΩΤΙΤΣΗΣ,1097,2201
220112,ΜΥΡΟΔΑΦΝΗΣ,173,2201
220113,ΠΕΡΔΙΚΑΣ,252,2201
220114,ΠΕΣΤΩΝ,316,2201
220115,ΡΑΒΕΝΙΩΝ,181,2201
220116,ΣΕΡΒΙΑΝΩΝ,481,2201
220117,ΣΚΛΙΒΑΝΗΣ,404,2201
220118,ΤΕΡΟΒΟΥ,502,2201
221201,ΑΓΙΑΣ ΑΝΑΣΤΑΣΙΑΣ,128,2212
221202,ΔΡΑΓΟΨΑΣ,55,2212
221203,ΔΡΑΜΕΣΙΩΝ,290,2212
221204,ΔΩΔΩΝΗΣ,222,2212
221205,ΚΩΣΤΑΝΙΑΝΗΣ,203,2212
221206,ΜΑΝΤΕΙΟΥ,237,2212
221207,ΜΕΛΙΓΓΩΝ,340,2212
221208,ΠΟΛΥΓΥΡΟΥ,169,2212
221209,ΨΗΝΑΣ,146,2212
221001,ΑΛΕΠΟΧΩΡΙΟΥ ΜΠΟΤΣΑΡΗ,217,2210
221002,ΑΡΔΟΣΕΩΣ,113,2210
221003,ΑΧΛΑΔΕΩΝ,325,2210
221004,ΒΑΡΓΙΑΔΩΝ,329,2210
221005,ΓΕΩΡΓΑΝΩΝ,341,2210
221006,ΔΕΡΒΙΖΙΑΝΩΝ,397,2210
221007,ΕΛΑΦΟΥ,180,2210
221008,ΜΠΕΣΤΙΑΣ,311,2210
221009,ΠΑΛΑΙΟΧΩΡΙΟΥ ΜΠΟΤΣΑΡΗ,154,2210
221010,ΠΕΝΤΟΛΑΚΚΟΥ,172,2210
221011,ΡΩΜΑΝΟΥ,505,2210
221012,ΣΕΡΙΖΙΑΝΩΝ,101,2210
221013,ΣΙΣΤΡΟΥΝΙΟΥ,310,2210
221014,ΣΜΥΡΤΙΑΣ,97,2210
223701,ΑΓΙΟΥ ΑΝΔΡΕΟΥ,119,2237
223702,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,119,2237
223703,ΑΝΘΟΧΩΡΙΟΥ,103,2237
223704,ΑΡΤΟΠΟΥΛΑΣ,190,2237
223705,ΑΣΠΡΟΧΩΡΙΟΥ,55,2237
223706,ΒΑΛΑΝΙΔΙΑΣ,109,2237
223707,ΖΩΤΙΚΟΥ,260,2237
223708,ΚΑΤΑΜΑΧΗΣ,100,2237
223709,ΚΕΡΑΣΕΑΣ,98,2237
223710,ΚΟΥΜΑΡΙΑΣ,144,2237
223711,ΛΙΠΠΑΣ,193,2237
223712,ΜΠΑΟΥΣΙΩΝ,167,2237
223713,ΠΑΡΔΑΛΙΤΣΗΣ,103,2237
223714,ΠΛΑΤΑΝΙΩΝ,123,2237
223715,ΣΕΝΙΚΟΥ,212,2237
220401,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,12,2204
220402,ΑΝΘΡΑΚΙΤΗ,93,2204
220403,ΓΡΕΒΕΝΙΤΙΟΥ,339,2204
220404,ΔΕΜΑΤΙΟΥ,511,2204
220405,ΔΟΛΙΑΝΗΣ (ΝΕΟΥ ΑΜΑΡΟΥΣΙΟΥ),86,2204
220406,ΕΛΑΤΟΧΩΡΙΟΥ,166,2204
220407,ΙΤΕΑΣ,241,2204
220408,ΚΑΒΑΛΛΑΡΙΟΥ,88,2204
220409,ΚΑΡΥΩΝ,135,2204
220410,ΚΑΣΤΑΝΩΝΟΣ ΖΑΓΟΡΙΟΥ,44,2204
220411,ΜΑΚΡΙΝΟΥ,65,2204
220412,ΠΕΤΡΑ,362,2204
220413,ΠΟΤΑΜΙΑ,31,2204
220414,ΤΡΙΣΤΕΝΟΥ,141,2204
220415,ΦΛΑΜΠΟΥΡΑΡΙΟΥ,88,2204
220801,ΒΟΒΟΥΣΗΣ,179,2208
222101,ΑΓΙΟΥ ΜΗΝΑ,46,2221
222102,ΑΝΩ ΠΕΔΙΝΩΝ,202,2221
222103,ΑΡΙΣΤΗΣ,214,2221
222104,ΑΣΠΡΑΓΓΕΛΩΝ,273,2221
222105,ΒΙΤΣΗΣ,137,2221
222106,ΔΙΚΟΡΥΦΟΥ,66,2221
222107,ΔΙΛΟΦΟΥ,39,2221
222108,ΔΙΠΟΤΑΜΟΥ,43,2221
222109,ΕΛΑΤΗΣ,42,2221
222110,ΕΛΑΦΟΤΟΠΟΥ,134,2221
222111,ΚΑΛΟΥΤΑ,44,2221
222112,ΚΑΤΩ ΠΕΔΙΝΩΝ,87,2221
222113,ΜΑΝΑΣΣΗ,37,2221
222114,ΜΕΣΟΒΟΥΝΙΟΥ,73,2221
222115,ΜΟΝΟΔΕΝΔΡΙΟΥ,164,2221
223201,ΠΑΠΙΓΚΟΥ,357,2232
224001,ΒΡΑΔΕΤΟΥ,23,2240
224002,ΒΡΥΣΟΧΩΡΙΟΥ,109,2240
224003,ΗΛΙΟΧΩΡΙΟΥ,40,2240
224004,ΚΑΠΕΣΟΒΟΥ,67,2240
224005,ΚΗΠΩΝ,110,2240
224006,ΚΟΥΚΚΟΥΛΙΟΥ,78,2240
224007,ΛΑΙΣΤΗΣ,127,2240
224008,ΛΕΠΤΟΚΑΡΥΑΣ ΖΑΓΟΡΙΟΥ,65,2240
224009,ΝΕΓΑΔΩΝ,48,2240
224010,ΣΚΑΜΝΕΛΛΙΟΥ,233,2240
224011,ΤΣΕΠΕΛΟΒΟΥ,488,2240
224012,ΦΡΑΓΚΑΔΩΝ,105,2240
221401,ΑΣΦΑΚΑΣ,304,2214
221402,ΒΑΤΑΤΑΔΩΝ,53,2214
221403,ΒΛΑΧΑΤΑΝΟΥ,64,2214
221404,ΓΑΒΡΙΣΙΩΝ,108,2214
221406,ΛΙΓΟΨΑΣ,234,2214
221405,ΜΕΤΑΜΟΡΦΩΣΗΣ,753,2214
221407,ΠΕΤΣΑΛΙΟΥ,461,2214
221501,ΒΑΣΙΛΟΠΟΥΛΟΥ,199,2215
221502,ΔΕΛΒΙΝΑΚΟΠΟΥΛΟΥ,123,2215
221504,ΚΛΗΜΑΤΙΑΣ,712,2215
221503,ΚΟΚΚΙΝΟΧΩΜΑΤΟΣ,75,2215
221505,ΛΕΥΚΟΘΕΑΣ,92,2215
221506,ΠΑΛΙΟΥΡΗΣ,164,2215
221507,ΡΑΪΚΟΥ,55,2215
221508,ΣΟΥΛΟΠΟΥΛΟΥ,105,2215
221601,ΔΑΦΝΟΦΥΤΟΥ,115,2216
221602,ΖΙΤΣΗΣ,1014,2216
221603,ΚΑΡΙΤΣΗΣ,364,2216
221604,ΛΙΘΙΝΟΥ,116,2216
221605,ΠΡΩΤΟΠΑΠΠΑ,591,2216
222801,ΑΕΤΟΠΕΤΡΑΣ ΔΩΔΩΝΗΣ,144,2228
222802,ΒΕΡΕΝΙΚΗΣ,301,2228
222803,ΒΟΥΤΣΑΡΑ,150,2228
222804,ΒΡΟΣΙΝΑΣ,178,2228
222805,ΒΡΥΣΟΥΛΑΣ,117,2228
222806,ΓΙΟΥΡΓΑΝΙΣΤΑΣ,89,2228
222807,ΓΚΡΙΜΠΟΒΟΥ,200,2228
222808,ΓΡΑΝΙΤΣΗΣ,187,2228
222809,ΓΡΑΝΙΤΣΟΠΟΥΛΑΣ,100,2228
222810,ΔΕΣΠΟΤΙΚΟΥ,172,2228
222811,ΔΟΒΛΑ,113,2228
222812,ΕΚΚΛΗΣΟΧΩΡΙΟΥ,95,2228
222813,ΖΑΛΟΓΓΟΥ,279,2228
222814,ΚΑΛΟΧΩΡΙΟΥ,83,2228
222815,ΚΟΥΡΕΝΤΩΝ,238,2228
222816,ΠΟΛΥΔΩΡΟΥ,147,2228
222817,ΡΑΔΟΒΙΖΙΟΥ,207,2228
222818,ΡΙΖΟΥ,84,2228
222819,ΦΩΤΕΙΝΟΥ,48,2228
222820,ΧΙΝΚΑΣ,207,2228
223307,ΕΛΕΟΥΣΗΣ,2805,2233
223301,ΑΓΙΟΥ ΙΩΑΝΝΟΥ,744,2233
223302,ΑΝΑΡΓΥΡΩΝ,116,2233
223303,ΑΝΩ ΛΑΨΙΣΤΗΣ,360,2233
223304,ΒΑΓΕΝΙΤΙΟΥ,76,2233
223305,ΒΟΥΝΟΠΛΑΓΙΑΣ,883,2233
223306,ΓΡΑΜΜΕΝΟΥ,320,2233
223308,ΖΩΟΔΟΧΟΥ,387,2233
223309,ΚΑΤΩ ΛΑΨΙΣΤΗΣ,414,2233
223311,ΛΙΓΓΟΥ,111,2233
223310,ΛΟΦΙΣΚΟΥ,64,2233
223312,ΜΕΓΑΛΟΥ ΓΑΡΔΙΚΙΟΥ,211,2233
223313,ΝΕΟΧΩΡΙΟΥ,303,2233
223314,ΠΕΡΑΤΗ,74,2233
223315,ΠΕΤΡΑΛΩΝΩΝ,166,2233
223316,ΠΟΛΥΛΟΦΟΥ,310,2233
223317,ΡΟΔΟΤΟΠΙΟΥ,1108,2233
220301,ΑΝΑΤΟΛΗΣ,5815,2203
220302,ΜΠΑΦΡΑΣ,671,2203
220303,ΝΕΟΚΑΙΣΑΡΕΙΑΣ,712,2203
221702,ΙΩΑΝΝΙΤΩΝ,61629,2217
221703,ΜΑΡΜΑΡΩΝ,2169,2217
221705,ΣΤΑΥΡΑΚΙΟΥ,3568,2217
221701,ΕΞΟΧΗ,1541,2217
221704,ΝΕΟΧΩΡΟΠΟΥΛΟΥ,1296,2217
222907,ΠΕΔΙΝΗΣ,2089,2229
222901,ΑΜΠΕΛΕΙΑΣ,324,2229
222902,ΑΣΒΕΣΤΟΧΩΡΙΟΥ,312,2229
222903,ΚΟΝΤΣΙΚΑΣ,303,2229
222904,ΚΟΣΜΗΡΑΣ,497,2229
222905,ΜΑΝΟΛΙΑΣΗΣ,307,2229
222906,ΜΠΙΖΑΝΙΟΥ,409,2229
223001,ΝΗΣΟΥ ΙΩΑΝΝΙΝΩΝ,347,2230
223107,ΚΑΤΣΙΚΑ,2871,2231
223101,ΑΝΑΤΟΛΙΚΗΣ,147,2231
223102,ΒΑΣΙΛΙΚΗΣ,493,2231
223103,ΔΑΦΝΟΥΛΑΣ,374,2231
223104,ΔΡΟΣΟΧΩΡΙΟΥ,815,2231
223105,ΗΛΙΟΚΑΛΗΣ,422,2231
223106,ΚΑΣΤΡΙΤΣΗΣ,668,2231
223108,ΚΟΥΤΣΕΛΙΟΥ,1413,2231
223109,ΚΡΑΨΗΣ,153,2231
223110,ΛΟΓΓΑΔΩΝ,874,2231
223111,ΜΟΥΖΑΚΑΙΩΝ,450,2231
223112,ΠΛΑΤΑΝΙΑΣ,698,2231
223113,ΠΛΑΤΑΝΟΥ,215,2231
223114,ΧΑΡΟΚΟΠΙΟΥ(ΧΑΡΟΚΟΠΕΙΟΥ),332,2231
223407,ΠΕΡΑΜΑ,2693,2234
223401,ΑΜΦΙΘΕΑΣ ,555,2234
223402,ΚΡΑΝΟΥΛΑΣ,600,2234
223403,ΚΡΥΑΣ,689,2234
